well_id,depth_m,gamma_ray_api,resistivity_ohmm,density_gcc,neutron_porosity_vv,sonic_usft,caliper_in,hydrocarbon_probability,lithology
mywell,2044.1403,75.2933,5.9544,2.2186,0.40348,102.996,8.5,0.0975,Silty Sand
mywell,2044.2927,77.8283,5.9937,2.2547,0.348448,105.356,8.5,0.0776,Silty Sand
mywell,2044.4451,81.5015,6.1795,2.2947,0.414464,106.119,8.5,0.0822,Silty Sand
mywell,2044.5975,82.0875,6.4836,2.2672,0.384248,105.381,8.5,0.0764,Silty Sand
mywell,2044.7499,75.9416,7.4959,2.14,0.24016,98.555,8.5,0.0605,Silty Sand
mywell,2044.9023,74.0062,8.7123,2.3791,0.145752,90.812,8.5,0.0563,Silty Sand
mywell,2045.0547,68.9268,8.717,2.5764,0.1202,89.7332,8.5,0.0783,Silty Sand
mywell,2045.2071,77.2634,8.4224,2.6891,0.108096,88.7082,8.5,0.0515,Silty Sand
mywell,2045.3595,75.1843,8.6372,2.688,0.204224,87.6832,8.5,0.0601,Silty Sand
mywell,2045.5119,78.1212,8.8453,2.5928,0.315112,86.6582,8.5,0.0595,Silty Sand
mywell,2045.6643,76.1997,8.5772,2.34,0.293184,85.6332,8.5,0.0696,Silty Sand
mywell,2045.8167,80.3623,7.1346,2.2348,0.287048,95.669,8.5,0.0409,Silty Sand
mywell,2045.9691,97.9028,5.5864,2.2062,0.29196,102.818,8.5,0.0404,Shale
mywell,2046.1215,110.2565,4.5572,2.2397,0.333664,107.463,8.5,0.0302,Shale
mywell,2046.2739,115.568,3.9885,2.2926,0.380624,102.292,8.5,0.0362,Shale
mywell,2046.4263,120.1296,3.617,2.3495,0.398856,105.102,8.5,0.0334,Shale
mywell,2046.5787,118.7683,3.371,2.4532,0.386104,103.513,8.5,0.0378,Shale
mywell,2046.7311,126.5105,2.9414,2.3528,0.379056,105.484,8.5,0.0265,Shale
mywell,2046.8835,124.9699,2.5462,2.354,0.427608,110.088,8.5,0.0255,Shale
mywell,2047.0359,132.4754,2.3426,2.3054,0.39824,108.761,8.5,0.0331,Shale
mywell,2047.1883,131.424,2.2269,2.3496,0.440656,112.098,8.5,0.032,Shale
mywell,2047.3407,130.291,2.1863,2.225,0.45092,113.861,8.5,0.0338,Shale
mywell,2047.4931,127.7365,2.1642,2.2905,0.458936,115.239,8.5,0.0256,Shale
mywell,2047.6455,131.4717,2.0876,2.2364,0.471896,118.97,8.5,0.0343,Shale
mywell,2047.7979,129.9426,2.0007,2.2439,0.554336,116.024,8.5,0.0326,Shale
mywell,2047.9503,133.9595,2.0129,2.248,0.47564,115.752,8.5,0.0347,Shale
mywell,2048.1027,122.9074,2.0864,2.2282,0.436312,118.974,8.5,0.0301,Shale
mywell,2048.2551,118.4244,2.1941,2.2181,0.487584,118.752,8.5,0.0361,Shale
mywell,2048.4075,113.5857,2.3626,2.214,0.449312,120.858,8.5,0.0517,Shale
mywell,2048.5599,126.1246,2.5406,2.2626,0.3994,116.163,8.5,0.0256,Shale
mywell,2048.7123,129.573,2.7057,2.2947,0.416856,113.025,8.5,0.0262,Shale
mywell,2048.8647,125.7828,2.8112,2.3535,0.366408,108.536,8.5,0.0254,Shale
mywell,2049.0171,123.894,2.9439,2.3361,0.372944,105.276,8.5,0.0281,Shale
mywell,2049.1695,120.3951,3.0799,2.2537,0.36804,106.118,8.5,0.0368,Shale
mywell,2049.3219,125.3746,3.3935,2.25,0.419584,106.497,8.5,0.0261,Shale
mywell,2049.4743,119.8985,3.7462,2.253,0.354528,105.632,8.5,0.0327,Shale
mywell,2049.6267,124.5065,3.8294,2.2788,0.439312,104.757,8.5,0.0294,Shale
mywell,2049.7791,120.7466,3.6862,2.3236,0.323936,106.114,8.5,0.0243,Shale
mywell,2049.9315,119.1169,3.6721,2.2853,0.41228,106.001,8.5,0.0342,Shale
mywell,2050.0839,112.3792,3.6799,2.2483,0.418952,110.34,8.5,0.0447,Shale
mywell,2050.2363,114.4548,3.7276,2.3472,0.50332,114.839,8.5,0.0479,Shale
mywell,2050.3887,91.5836,3.8808,2.1238,0.369088,118.223,8.5,0.065,Shale
mywell,2050.5411,72.1819,4.1369,2.3343,0.270784,114.034,8.5,0.0755,Silty Sand
mywell,2050.6935,58.5378,4.4207,2.1277,0.368208,113.504,8.5,0.1121,Silty Sand
mywell,2050.8459,52.1149,4.8337,2.2014,0.337256,106.804,8.5,0.1333,Silty Sand
mywell,2050.9983,47.5028,5.3548,2.1772,0.231848,105.138,8.5,0.1078,Silty Sand
mywell,2051.1507,54.0509,5.9582,2.1889,0.229016,103.885,8.5,0.1117,Silty Sand
mywell,2051.3031,54.9135,6.5265,2.2098,0.270664,103.131,8.5,0.0889,Silty Sand
mywell,2051.4555,64.0524,6.9764,2.216,0.232312,102.257,8.5,0.0717,Silty Sand
mywell,2051.6079,72.4935,7.2935,2.2745,0.213152,101.63,8.5,0.0783,Silty Sand
mywell,2051.7603,84.1446,7.4041,2.3296,0.269544,100.261,8.5,0.0336,Silty Sand
mywell,2051.9127,82.0348,7.3713,2.2735,0.316624,100.994,8.5,0.0468,Silty Sand
mywell,2052.0651,76.3219,7.2401,2.277,0.317992,101.868,8.5,0.0583,Silty Sand
mywell,2052.2175,69.4232,7.1041,2.2284,0.284272,103.735,8.5,0.0808,Silty Sand
mywell,2052.3699,68.873,6.9978,2.2845,0.282016,103.006,8.5,0.0769,Silty Sand
mywell,2052.5223,69.369,6.9355,2.1759,0.344496,104.24,8.5,0.0758,Silty Sand
mywell,2052.6747,68.8145,6.9747,2.2236,0.276552,103.506,8.5,0.0746,Silty Sand
mywell,2052.8271,62.0356,6.9849,2.2002,0.386112,103.872,8.5,0.0998,Silty Sand
mywell,2052.9795,60.6418,7.1894,2.2,0.387,103.255,8.5,0.1196,Silty Sand
mywell,2053.1319,61.8373,7.2773,2.1812,0.363192,104.118,8.5,0.1163,Silty Sand
mywell,2053.2843,67.5986,7.3246,2.2742,0.30348,105.241,8.5,0.0822,Silty Sand
mywell,2053.4367,65.9844,7.1266,2.3454,0.336728,106.242,8.5,0.0729,Silty Sand
mywell,2053.5891,65.8629,6.9117,2.3361,0.290376,109.722,8.5,0.0897,Silty Sand
mywell,2053.7415,61.6609,6.7205,2.2616,0.365392,111.238,8.5,0.1094,Silty Sand
mywell,2053.8939,59.6718,6.6744,2.1658,0.357072,111.746,8.5,0.1345,Silty Sand
mywell,2054.0463,47.2768,6.668,2.161,0.3322,111.006,8.5,0.1844,Silty Sand
mywell,2054.1987,43.2755,6.5807,2.1362,0.295296,112.488,8.5,0.1869,Sandstone
mywell,2054.3511,39.2085,6.4897,2.1628,0.272184,109.276,8.5,0.1697,Sandstone
mywell,2054.5035,46.4107,6.3918,2.1769,0.268032,110.614,8.5,0.1258,Silty Sand
mywell,2054.6559,50.2178,6.2472,2.1552,0.2928,109.261,8.5,0.159,Silty Sand
mywell,2054.8083,59.7018,6.0972,2.1748,0.305896,110.614,8.5,0.1166,Silty Sand
mywell,2054.9607,63.5119,6.0504,2.1224,0.289136,113.105,8.5,0.0851,Silty Sand
mywell,2055.1131,62.4855,5.9389,2.122,0.316776,113.373,8.5,0.0909,Silty Sand
mywell,2055.2655,62.3004,5.8993,2.1121,0.306088,110.771,8.5,0.0956,Silty Sand
mywell,2055.4179,61.7623,5.9357,2.0842,0.382384,113.354,8.5,0.0927,Silty Sand
mywell,2055.5703,65.2608,5.94,2.0919,0.330424,110.523,8.5,0.075,Silty Sand
mywell,2055.7227,63.5381,5.817,2.1406,0.340912,111.244,8.5,0.0935,Silty Sand
mywell,2055.8751,60.914,5.3944,2.1182,0.318184,110.878,8.5,0.1001,Silty Sand
mywell,2056.0275,60.1232,4.9833,2.1448,0.28824,110.131,8.5,0.1005,Silty Sand
mywell,2056.1799,67.2088,4.6576,2.1142,0.27312,111.241,8.5,0.0703,Silty Sand
mywell,2056.3323,88.6704,4.3505,2.118,0.23332,111.498,8.5,0.0371,Shale
mywell,2056.4847,114.1807,4.0603,2.122,0.477032,113.236,8.5,0.0514,Shale
mywell,2056.6371,129.5497,3.8368,2.1746,0.403608,114.986,8.5,0.0265,Shale
mywell,2056.7895,133.4257,3.5682,2.304,0.384152,116.86,8.5,0.0313,Shale
mywell,2056.9419,139.4467,3.2376,2.3258,0.445504,116.503,8.5,0.0228,Shale
mywell,2057.0943,148.5182,3.116,2.2774,0.415248,115.26,8.5,0.0329,Shale
mywell,2057.2467,153.7881,3.0594,2.279,0.43484,112.026,8.5,0.0154,Shale
mywell,2057.3991,141.8615,3.0402,2.2671,0.413176,111.256,8.5,0.026,Shale
mywell,2057.5515,127.7609,2.9646,2.3136,0.399112,110.754,8.5,0.026,Shale
mywell,2057.7039,127.4446,3.1128,2.314,0.336504,115.214,8.5,0.0195,Shale
mywell,2057.8563,135.3939,3.2688,2.2366,0.4352,117.978,8.5,0.0288,Shale
mywell,2058.0087,129.4713,3.3603,2.2519,0.518336,121.968,8.5,0.0243,Shale
mywell,2058.1611,106.6843,3.6953,2.2768,0.546776,120.76,8.5,0.0568,Shale
mywell,2058.3135,76.855,3.9123,2.2324,0.317848,117.402,8.5,0.0508,Silty Sand
mywell,2058.4659,58.8522,3.9576,2.1983,0.292192,111.795,8.5,0.1093,Silty Sand
mywell,2058.6183,52.6548,4.1336,2.1792,0.303904,108.526,8.5,0.1409,Silty Sand
mywell,2058.7707,54.6436,4.509,2.175,0.404192,107.26,8.5,0.1063,Silty Sand
mywell,2058.9231,59.3422,4.8939,2.1929,0.381192,107.126,8.5,0.1003,Silty Sand
mywell,2059.0755,56.9883,5.2283,2.2019,0.344296,107.621,8.5,0.1269,Silty Sand
mywell,2059.2279,57.0831,5.5732,2.2318,0.342016,107.997,8.5,0.1272,Silty Sand
mywell,2059.3803,52.499,5.818,2.1983,0.289424,109.488,8.5,0.118,Silty Sand
mywell,2059.5327,48.494,5.9331,2.1871,0.381256,109.252,8.5,0.1676,Silty Sand
mywell,2059.6851,48.3906,6.0659,2.1572,0.340336,107.762,8.5,0.1622,Silty Sand
mywell,2059.8375,48.0845,6.2178,2.1471,0.306272,107.874,8.5,0.165,Silty Sand
mywell,2059.9899,50.436,6.3847,2.1371,0.2564,107.751,8.5,0.1173,Silty Sand
mywell,2060.1423,42.5329,6.4247,2.1945,0.318496,108.618,8.5,0.2165,Sandstone
mywell,2060.2947,44.0314,6.4677,2.2,0.374552,109.493,8.5,0.1951,Sandstone
mywell,2060.4471,48.8731,6.5097,2.1772,0.25596,108.632,8.5,0.13,Silty Sand
mywell,2060.5995,50.274,6.4475,2.1631,0.254008,108.253,8.5,0.1183,Silty Sand
mywell,2060.7519,45.6484,6.3557,2.1729,0.269872,107.382,8.5,0.1431,Silty Sand
mywell,2060.9043,42.885,6.2201,2.1849,0.258096,109.483,8.5,0.1693,Sandstone
mywell,2061.0567,49.2564,6.0831,2.1533,0.260976,109.748,8.5,0.1188,Silty Sand
mywell,2061.2091,54.4228,5.9679,2.155,0.29572,111.238,8.5,0.1478,Silty Sand
mywell,2061.3615,53.6833,5.9065,2.1411,0.381312,111.994,8.5,0.1494,Silty Sand
mywell,2061.5139,55.0261,5.8931,2.145,0.413744,112.0,8.5,0.116,Silty Sand
mywell,2061.6663,53.6522,5.8424,2.145,0.318768,112.496,8.5,0.1297,Silty Sand
mywell,2061.8187,59.7507,5.8023,2.1142,0.302128,112.128,8.5,0.0982,Silty Sand
mywell,2061.9711,57.3488,5.804,2.1259,0.33672,112.125,8.5,0.1371,Silty Sand
mywell,2062.1235,55.0315,5.934,2.124,0.303272,111.877,8.5,0.117,Silty Sand
mywell,2062.2759,47.7863,6.0977,2.1359,0.325816,111.007,8.5,0.1768,Silty Sand
mywell,2062.4283,40.3733,6.2607,2.139,0.28136,111.248,8.5,0.1711,Sandstone
mywell,2062.5807,42.2405,6.3235,2.1509,0.3058,110.754,8.5,0.2088,Sandstone
mywell,2062.7331,42.3721,6.3042,2.1262,0.270288,111.618,8.5,0.1686,Sandstone
mywell,2062.8855,46.9481,6.3397,2.1448,0.316624,109.765,8.5,0.1614,Silty Sand
mywell,2063.0379,47.5395,6.1555,2.1301,0.298152,109.874,8.5,0.1676,Silty Sand
mywell,2063.1903,49.2929,6.03,2.1528,0.311888,109.255,8.5,0.1529,Silty Sand
mywell,2063.3427,48.0253,5.9516,2.1828,0.312,109.622,8.5,0.1697,Silty Sand
mywell,2063.4951,42.4092,5.9242,2.189,0.294144,110.369,8.5,0.1884,Sandstone
mywell,2063.6475,43.6476,5.9498,2.1454,0.29896,110.623,8.5,0.2037,Sandstone
mywell,2063.7999,51.471,5.8756,2.1262,0.251384,109.881,8.5,0.1178,Silty Sand
mywell,2063.9523,68.158,5.7341,2.1409,0.3006,109.627,8.5,0.0676,Silty Sand
mywell,2064.1047,84.043,5.612,2.2015,0.302984,108.385,8.5,0.0335,Silty Sand
mywell,2064.2571,93.7101,5.5287,2.2943,0.324824,106.887,8.5,0.0434,Shale
mywell,2064.4095,102.1704,5.4705,2.2811,0.391464,107.247,8.5,0.0747,Shale
mywell,2064.5619,98.5795,5.4412,2.2989,0.376128,106.01,8.5,0.0841,Shale
mywell,2064.7143,99.6323,5.3964,2.3357,0.34624,106.744,8.5,0.0751,Shale
mywell,2064.8667,98.2234,5.2879,2.2814,0.388656,105.51,8.5,0.0755,Shale
mywell,2065.0191,117.7286,5.2205,2.2989,0.380072,105.252,8.5,0.043,Shale
mywell,2065.1715,119.2738,5.1605,2.2831,0.417696,104.878,8.5,0.043,Shale
mywell,2065.3239,135.3485,5.1292,2.3157,0.344592,104.255,8.5,0.0412,Shale
mywell,2065.4763,125.6403,5.006,2.2852,0.296384,104.002,8.5,0.0204,Shale
mywell,2065.6287,135.9046,4.9008,2.2463,0.398176,104.744,8.5,0.0379,Shale
mywell,2065.7811,125.3468,4.8335,2.2887,0.380152,103.51,8.5,0.0277,Shale
mywell,2065.9335,127.7331,4.7973,2.3108,0.3552,104.492,8.5,0.0279,Shale
mywell,2066.0859,122.5182,4.8178,2.2674,0.347064,103.384,8.5,0.0361,Shale
mywell,2066.2383,123.0573,4.8061,2.267,0.470008,103.251,8.5,0.0298,Shale
mywell,2066.3907,123.6433,4.7901,2.2928,0.357912,104.614,8.5,0.029,Shale
mywell,2066.5431,118.1226,4.8594,2.3495,0.437352,103.385,8.5,0.033,Shale
mywell,2066.6955,101.5463,4.9374,2.3619,0.291184,103.871,8.5,0.0358,Shale
mywell,2066.8479,82.6344,5.1047,2.4225,0.361424,103.007,8.5,0.0683,Silty Sand
mywell,2067.0003,71.5501,5.4026,2.2921,0.370928,103.992,8.5,0.0839,Silty Sand
mywell,2067.1527,71.1396,5.6976,2.2483,0.275768,103.256,8.5,0.0632,Silty Sand
mywell,2067.3051,72.4464,5.9758,2.2163,0.228376,103.25,8.5,0.0736,Silty Sand
mywell,2067.4575,76.3387,6.3431,2.1654,0.319264,101.266,8.5,0.0554,Silty Sand
mywell,2067.6099,86.5757,6.5861,2.2543,0.267424,101.994,8.5,0.0296,Shale
mywell,2067.7622,87.8206,6.5731,2.257,0.388024,101.504,8.5,0.0684,Shale
mywell,2067.9146,77.7175,6.5522,2.2223,0.239208,102.988,8.5,0.0524,Silty Sand
mywell,2068.067,56.6006,6.4984,2.1674,0.22808,103.62,8.5,0.091,Silty Sand
mywell,2068.2194,46.8731,6.4782,2.165,0.224032,103.377,8.5,0.1221,Silty Sand
mywell,2068.3718,46.67,6.5088,2.1531,0.307328,102.507,8.5,0.1612,Silty Sand
mywell,2068.5242,48.1957,6.5993,2.1342,0.308,102.996,8.5,0.1609,Silty Sand
mywell,2068.6766,44.1448,6.728,2.1608,0.329824,103.744,8.5,0.2243,Sandstone
mywell,2068.829,40.0408,6.7548,2.1769,0.31016,102.882,8.5,0.209,Sandstone
mywell,2068.9814,36.6709,6.8631,2.1572,0.316944,103.247,8.5,0.2245,Sandstone
mywell,2069.1338,36.0369,6.9404,2.1749,0.319976,102.754,8.5,0.2221,Sandstone
mywell,2069.2862,37.8186,6.9549,2.1611,0.234688,103.99,8.5,0.1742,Sandstone
mywell,2069.4386,35.2776,6.9897,2.1709,0.28856,104.124,8.5,0.1916,Sandstone
mywell,2069.591,34.9753,6.9543,2.1631,0.310824,106.481,8.5,0.2177,Sandstone
mywell,2069.7434,31.3581,6.8538,2.1203,0.321912,105.508,8.5,0.2362,Sandstone
mywell,2069.8958,33.9925,6.8371,2.1388,0.313072,105.624,8.5,0.2216,Sandstone
mywell,2070.0482,32.7452,7.0096,2.1321,0.313,104.261,8.5,0.2162,Sandstone
mywell,2070.2006,31.3045,7.1975,2.128,0.26836,103.506,8.5,0.1975,Sandstone
mywell,2070.353,27.9698,7.2506,2.2074,0.23824,103.376,8.5,0.1979,Sandstone
mywell,2070.5054,30.6006,7.1776,2.1753,0.273712,101.887,8.5,0.2021,Sandstone
mywell,2070.6578,37.0898,7.1016,2.177,0.247216,104.975,8.5,0.168,Sandstone
mywell,2070.8102,39.7053,6.8143,2.181,0.339256,106.116,8.5,0.2418,Sandstone
mywell,2070.9626,39.6546,6.4648,2.1473,0.30528,108.481,8.5,0.2038,Sandstone
mywell,2071.115,40.8999,6.2209,2.0964,0.31988,109.74,8.5,0.2109,Sandstone
mywell,2071.2674,40.8029,6.1019,2.1039,0.28032,109.006,8.5,0.1711,Sandstone
mywell,2071.4198,42.8664,6.2607,2.0822,0.332576,108.008,8.5,0.26,Sandstone
mywell,2071.5722,39.6927,6.4376,2.1078,0.389544,106.388,8.5,0.2491,Sandstone
mywell,2071.7246,43.02,6.5501,2.1239,0.331472,104.639,8.5,0.2426,Sandstone
mywell,2071.877,38.4471,6.6026,2.1667,0.334968,105.617,8.5,0.2556,Sandstone
mywell,2072.0294,41.1618,6.5098,2.1948,0.348888,105.625,8.5,0.2514,Sandstone
mywell,2072.1818,41.2842,6.3235,2.1434,0.331144,106.989,8.5,0.2389,Sandstone
mywell,2072.3342,49.0801,6.1553,2.1043,0.409368,108.24,8.5,0.176,Silty Sand
mywell,2072.4866,52.865,5.9893,2.0861,0.357424,109.49,8.5,0.157,Silty Sand
mywell,2072.639,58.0534,5.8144,2.1019,0.378824,109.624,8.5,0.1355,Silty Sand
mywell,2072.7914,59.6197,5.685,2.0712,0.386936,110.989,8.5,0.1288,Silty Sand
mywell,2072.9438,60.9752,5.6394,2.065,0.407832,112.116,8.5,0.1091,Silty Sand
mywell,2073.0962,60.5465,5.637,2.0819,0.418912,111.505,8.5,0.1305,Silty Sand
mywell,2073.2486,62.9367,5.6797,2.077,0.42396,111.128,8.5,0.1019,Silty Sand
mywell,2073.401,66.2108,5.809,2.1018,0.411104,109.389,8.5,0.0935,Silty Sand
mywell,2073.5534,69.3945,5.9449,2.104,0.325688,109.499,8.5,0.0833,Silty Sand
mywell,2073.7058,66.7852,6.0512,2.0941,0.356744,111.608,8.5,0.0809,Silty Sand
mywell,2073.8582,58.9351,6.1095,2.1119,0.4314,108.773,8.5,0.1132,Silty Sand
mywell,2074.0106,57.2818,6.1576,2.112,0.308,108.75,8.5,0.117,Silty Sand
mywell,2074.163,61.7895,6.1461,2.1219,0.360568,109.866,8.5,0.1,Silty Sand
mywell,2074.3154,61.3528,6.0904,2.124,0.436392,107.891,8.5,0.0937,Silty Sand
mywell,2074.4678,57.6161,6.0106,2.122,0.44196,106.759,8.5,0.1155,Silty Sand
mywell,2074.6202,56.4244,5.8979,2.1121,0.409264,108.61,8.5,0.1199,Silty Sand
mywell,2074.7726,60.4038,5.7621,2.118,0.406024,108.253,8.5,0.1297,Silty Sand
mywell,2074.925,64.53,5.6985,2.1299,0.338544,107.878,8.5,0.0959,Silty Sand
mywell,2075.0774,59.7449,5.6861,2.136,0.351888,103.535,8.5,0.1248,Silty Sand
mywell,2075.2298,61.5174,5.6056,2.1003,0.3024,97.3,8.5,0.0839,Silty Sand
mywell,2075.3822,59.4309,5.606,2.102,0.454768,95.142,8.5,0.1292,Silty Sand
mywell,2075.5346,62.638,5.6487,2.1506,0.374656,103.061,8.5,0.0936,Silty Sand
mywell,2075.687,61.055,5.7055,2.1649,0.365072,106.473,8.5,0.1096,Silty Sand
mywell,2075.8394,63.5736,5.8102,2.1342,0.423528,102.036,8.5,0.0897,Silty Sand
mywell,2075.9918,59.8373,6.1126,2.1489,0.356544,101.504,8.5,0.1069,Silty Sand
mywell,2076.1442,56.9183,6.735,2.2055,0.101056,101.004,8.5,0.0839,Silty Sand
mywell,2076.2966,48.4709,7.4761,2.5224,0.032536,100.504,8.5,0.1125,Silty Sand
mywell,2076.449,47.3435,8.3867,2.6639,0.026048,100.004,8.5,0.0838,Silty Sand
mywell,2076.6014,49.8954,9.8374,2.7622,0.063696,99.504,8.5,0.0978,Silty Sand
mywell,2076.7538,54.8095,10.3162,2.7263,0.127488,99.004,8.5,0.0948,Silty Sand
mywell,2076.9062,54.5107,9.2,2.724,0.252,98.504,8.5,0.1154,Silty Sand
mywell,2077.0586,54.6945,7.6385,2.5187,0.28772,98.004,8.5,0.1163,Silty Sand
mywell,2077.211,52.8896,6.8602,2.2521,0.368352,97.504,8.5,0.1658,Silty Sand
mywell,2077.3634,57.2388,6.0039,2.246,0.275752,107.048,8.5,0.0901,Silty Sand
mywell,2077.5158,56.5617,5.5318,2.123,0.419832,108.613,8.5,0.1389,Silty Sand
mywell,2077.6682,57.1562,5.4447,2.1766,0.31684,108.253,8.5,0.1018,Silty Sand
mywell,2077.8206,54.7514,5.4132,2.171,0.321952,107.63,8.5,0.1003,Silty Sand
mywell,2077.973,59.3021,5.285,2.169,0.380528,110.105,8.5,0.1271,Silty Sand
mywell,2078.1254,60.0513,5.28,2.1025,0.41572,107.769,8.5,0.1288,Silty Sand
mywell,2078.2778,69.2509,5.3475,2.096,0.355488,107.0764,8.5,0.0962,Silty Sand
mywell,2078.4302,68.2169,5.4125,2.1367,0.317304,105.8617,8.5,0.0696,Silty Sand
mywell,2078.5826,71.4737,5.5221,2.139,0.399336,104.6427,8.5,0.0891,Silty Sand
mywell,2078.735,71.2272,5.6668,2.1509,0.347424,104.1509,8.5,0.0893,Silty Sand
mywell,2078.8874,70.9016,5.8743,2.2353,0.352952,104.4486,8.5,0.0737,Silty Sand
mywell,2079.0398,71.149,6.0248,2.2707,0.294472,104.7536,8.5,0.0831,Silty Sand
mywell,2079.1922,64.4371,6.2313,2.2145,0.322768,104.1925,8.5,0.0772,Silty Sand
mywell,2079.3446,62.0389,6.2925,2.21,0.30316,104.9935,8.5,0.0986,Silty Sand
mywell,2079.497,55.0581,6.2365,2.1614,0.303,104.504,8.5,0.1214,Silty Sand
mywell,2079.6494,50.8832,6.3144,2.155,0.319864,104.252,8.5,0.1482,Silty Sand
mywell,2079.8018,43.7304,6.4221,2.1729,0.262464,104.002,8.5,0.1445,Sandstone
mywell,2079.9542,44.2226,6.5718,2.167,0.27688,104.868,8.5,0.1438,Sandstone
mywell,2080.1066,46.1336,6.571,2.1472,0.343464,106.611,8.5,0.2142,Silty Sand
mywell,2080.259,50.8392,6.4946,2.149,0.271584,105.385,8.5,0.1125,Silty Sand
mywell,2080.4114,53.6953,6.3799,2.143,0.307704,106.491,8.5,0.1434,Silty Sand
mywell,2080.5638,49.1607,6.2252,2.137,0.254432,106.872,8.5,0.1281,Silty Sand
mywell,2080.7162,45.8444,6.105,2.1449,0.322448,107.867,8.5,0.1888,Silty Sand
mywell,2080.8686,44.3399,5.9344,2.1242,0.312088,108.619,8.5,0.1957,Sandstone
mywell,2081.021,47.0124,5.8219,2.1161,0.24256,108.749,8.5,0.1095,Silty Sand
mywell,2081.1734,53.2191,5.7754,2.12,0.247952,109.99,8.5,0.1028,Silty Sand
mywell,2081.3258,64.4528,5.6917,2.1388,0.264864,110.744,8.5,0.0648,Silty Sand
mywell,2081.4782,76.4788,5.5958,2.1529,0.258056,110.874,8.5,0.0463,Silty Sand
mywell,2081.6306,82.3643,5.5414,2.1103,0.344304,112.239,8.5,0.0584,Silty Sand
mywell,2081.783,76.2874,5.5093,2.0902,0.346984,112.87,8.5,0.104,Silty Sand
mywell,2081.9354,74.4306,5.5774,2.1158,0.248792,112.751,8.5,0.0483,Silty Sand
mywell,2082.0878,77.2234,5.6355,2.118,0.308512,113.37,8.5,0.0484,Silty Sand
mywell,2082.2402,78.9572,5.7491,2.1368,0.327848,113.499,8.5,0.0483,Silty Sand
mywell,2082.3926,76.8481,5.7262,2.1003,0.328992,113.624,8.5,0.0479,Silty Sand
mywell,2082.545,76.0989,5.6635,2.1099,0.307176,114.741,8.5,0.0507,Silty Sand
mywell,2082.6974,74.0534,5.6094,2.1179,0.284184,114.254,8.5,0.0497,Silty Sand
mywell,2082.8498,75.2413,5.4751,2.0882,0.335584,114.622,8.5,0.0652,Silty Sand
mywell,2083.0022,70.8138,5.4046,2.09,0.288384,113.509,8.5,0.0739,Silty Sand
mywell,2083.1546,77.5613,5.3445,2.1079,0.291968,113.128,8.5,0.0499,Silty Sand
mywell,2083.307,78.73,5.2686,2.114,0.327712,114.365,8.5,0.0459,Silty Sand
mywell,2083.4594,84.9618,5.1926,2.1606,0.291296,112.391,8.5,0.0327,Silty Sand
mywell,2083.6118,84.9396,5.2208,2.1223,0.359448,112.499,8.5,0.0893,Silty Sand
mywell,2083.7642,94.2321,5.1783,2.118,0.338176,110.144,8.5,0.0605,Shale
mywell,2083.9166,109.2624,5.0798,2.1507,0.31816,104.793,8.5,0.0341,Shale
mywell,2084.069,125.2739,5.0175,2.2839,0.315024,104.998,8.5,0.0197,Shale
mywell,2084.2214,142.1033,5.0349,2.3376,0.407256,104.256,8.5,0.0307,Shale
mywell,2084.3738,147.3379,4.8535,2.3013,0.357408,105.49,8.5,0.0327,Shale
mywell,2084.5262,145.7213,4.601,2.2574,0.395688,110.46,8.5,0.0316,Shale
mywell,2084.6786,137.7343,4.3312,2.2382,0.271008,108.02,8.5,0.0114,Shale
mywell,2084.831,134.7059,4.1276,2.1497,0.427728,109.488,8.5,0.0291,Shale
mywell,2084.9834,134.1334,4.0546,2.272,0.511336,115.452,8.5,0.0347,Shale
mywell,2085.1358,128.8942,4.056,2.273,0.512,116.864,8.5,0.0258,Shale
mywell,2085.2882,123.5864,4.0748,2.3881,0.474304,118.239,8.5,0.0294,Shale
mywell,2085.4406,123.1472,4.317,2.1727,0.494832,117.382,8.5,0.0321,Shale
mywell,2085.593,129.7874,4.445,2.2474,0.399768,110.555,8.5,0.0297,Shale
mywell,2085.7454,138.8801,4.3776,2.2401,0.356344,106.656,8.5,0.023,Shale
mywell,2085.8978,135.2786,4.3334,2.246,0.349056,106.749,8.5,0.0298,Shale
mywell,2086.0502,133.2987,4.4411,2.3045,0.333128,106.006,8.5,0.0218,Shale
mywell,2086.2026,131.1681,4.7336,2.2554,0.346888,107.488,8.5,0.0327,Shale
mywell,2086.355,133.2332,4.987,2.2709,0.290456,107.5,8.5,0.0201,Shale
mywell,2086.5074,132.0021,5.0991,2.269,0.357456,106.136,8.5,0.0318,Shale
mywell,2086.6598,130.0784,5.1645,2.2244,0.391728,106.373,8.5,0.0381,Shale
mywell,2086.8122,135.9545,5.1104,2.1932,0.388032,106.747,8.5,0.0301,Shale
mywell,2086.9646,138.8123,5.0832,2.2198,0.340384,106.626,8.5,0.0176,Shale
mywell,2087.117,147.4327,5.0701,2.2825,0.357856,106.749,8.5,0.0322,Shale
mywell,2087.2694,148.0387,5.072,2.2324,0.339152,106.75,8.5,0.024,Shale
mywell,2087.4218,147.4627,5.078,2.2479,0.351896,107.618,8.5,0.0338,Shale
mywell,2087.5742,141.0824,5.0552,2.2282,0.329184,107.253,8.5,0.0299,Shale
mywell,2087.7266,136.441,5.0183,2.2359,0.385544,109.358,8.5,0.0293,Shale
mywell,2087.879,137.5111,4.9654,2.1914,0.289776,109.871,8.5,0.0129,Shale
